design,arm,rep,n_events,lag_set_m,Q_v,p_v,Q_z,p_z,acf_v_lag,acf_z_lag,reject_0.05_v,reject_0.05_z
D9,correct_cd_modulated,31,98,2,1.2041907189583358,0.5476628823763581,0.5886256423889868,0.7450433896225034,-0.040943155808142256,-0.036372019978127224,False,False
D9,correct_cd_modulated,31,98,5,2.193169985444513,0.8218219077777927,1.2078920002375493,0.9441179969501587,0.02802837961755637,-0.0244360390412333,False,False
D9,correct_cd_modulated,31,98,10,11.222571493754694,0.34044267391261107,3.563775029734966,0.9648884268451846,0.07436495192187276,0.0044345474993243315,False,False
D9,correct_cd_modulated,32,88,1,1.5921347832144153,0.20702139783913587,0.32865695688207036,0.5664509927197012,0.13224734160302595,0.0600853299470089,False,False
D9,correct_cd_modulated,32,88,2,3.645863349198733,0.16155143975815178,2.313512933247698,0.31450463457464384,0.1493338138666897,0.14680847739927497,False,False
D9,correct_cd_modulated,32,88,5,4.020407275845975,0.5464815585624183,3.8257893408588286,0.5747608259839823,0.021628971122345388,0.10954819821168493,False,False
D9,correct_cd_modulated,32,88,10,11.564620069497023,0.315250618035652,12.194302629506222,0.2722630468258326,-0.015160037444037402,0.05013481423734353,False,False
D9,correct_cd_modulated,33,128,1,0.5329675059408322,0.46536192341776583,0.6943405027099631,0.4046919270480911,-0.0637786856909633,-0.07279665923930964,False,False
D9,correct_cd_modulated,33,128,2,0.7642657463833258,0.682404373933932,0.6995838744716405,0.7048347243246166,0.04184993386959022,-0.006301064670661222,False,False
D9,correct_cd_modulated,33,128,5,2.042096079150334,0.8432901221868669,0.8602419429566651,0.9730328774449247,-0.08682780954854785,0.032601915313606455,False,False
D9,correct_cd_modulated,33,128,10,8.98528647061772,0.5335005147487418,2.789074447543192,0.985961237843535,-0.1084460978605042,-0.01615205407281224,False,False
D9,correct_cd_modulated,34,87,1,1.1487962360076216,0.2838012813908054,0.14818345677453001,0.7002773913930935,-0.11295776687019175,-0.0405690143910273,False,False
D9,correct_cd_modulated,34,87,2,1.5651045043607628,0.45723753532034683,0.246151884902725,0.8841965119604581,0.06760243690620646,0.032794265111677344,False,False
D9,correct_cd_modulated,34,87,5,2.4029327118132637,0.7910373019887746,0.6320708523303196,0.9864878208540788,0.0659951394196953,-0.04231061373347138,False,False
D9,correct_cd_modulated,34,87,10,11.056171899143347,0.353158476975693,10.738856887932638,0.37822215709832596,0.13024986943708364,0.013617092956184787,False,False
D9,correct_cd_modulated,35,108,1,1.3320275515782498,0.2484448343572685,0.11828836000270498,0.7308983666828301,-0.10953181203059895,-0.0326403399896073,False,False
D9,correct_cd_modulated,35,108,2,1.4429244067268978,0.4860410452681897,0.1240426082159375,0.9398628636378792,0.03145606021723467,0.007165376384921908,False,False
D9,correct_cd_modulated,35,108,5,4.342855563401138,0.5011799282555578,1.9843438080249198,0.8513071030456183,0.08406605613610187,0.056676984066710324,False,False
D9,correct_cd_modulated,35,108,10,9.568051446155085,0.479170385372354,10.91613241564246,0.36408932566249397,0.14122149204505638,0.16060945745877186,False,False
D9,correct_cd_modulated,36,99,1,0.9654641436926242,0.32581401954251454,0.007426127052291972,0.9313273203524581,0.09727535585991698,0.008531314285900257,False,False
D9,correct_cd_modulated,36,99,2,1.0125314350007117,0.6027421910750415,0.03326221698133739,0.9835064248944115,0.021368162895462058,0.015831460318786864,False,False
D9,correct_cd_modulated,36,99,5,5.049706432123971,0.40984413991263424,4.9220787566435895,0.4254637119580681,0.15443304696455978,0.1565771760619721,False,False
D9,correct_cd_modulated,36,99,10,6.651350079674413,0.7578984671054373,8.113536605935836,0.6177477712057621,-0.034655313311488724,0.07226062519454926,False,False
D9,correct_cd_modulated,37,77,1,2.8624714301558902,0.09066809545927768,1.7411189948135617,0.1869971051474707,-0.1891117303030043,-0.14748984345276558,False,False
D9,correct_cd_modulated,37,77,2,4.882528721446277,0.08705071834346378,1.8606033205193613,0.39443470714704665,0.15781692127983435,0.03838196384287546,False,False
D9,correct_cd_modulated,37,77,5,5.077897906783504,0.4064476464204685,3.969086013686139,0.5538753644925284,-0.023504373790648424,-0.0851984513808298,False,False
D9,correct_cd_modulated,37,77,10,10.817801774266231,0.3718880982373076,15.638167640585372,0.11046937103702203,-0.005471072700752375,-0.016850796992930586,False,False
D9,correct_cd_modulated,38,108,1,0.2714222265845635,0.602379322490241,1.0073726606448719,0.31553309198186186,0.04944317747033104,0.09525301885024057,False,False
D9,correct_cd_modulated,38,108,2,0.2767934130409751,0.8707531897507729,1.3232501539708275,0.5160120933835357,-0.006922768784336436,0.0530889399640928,False,False
D9,correct_cd_modulated,38,108,5,0.5770464168517304,0.9890300460342255,2.415211082227864,0.7892067578529667,0.021687955019594425,0.023877466877325202,False,False
D9,correct_cd_modulated,38,108,10,8.536156647686196,0.576614710116426,5.866810514390405,0.8263263092394815,0.11233325808585032,0.10260170974629149,False,False
D9,correct_cd_modulated,39,102,1,0.12545378466362828,0.7231930819429718,0.032947693617264705,0.8559633638909647,-0.03456096141356305,-0.017711544750087842,False,False
D9,correct_cd_modulated,39,102,2,2.2691359592351583,0.32156101224186007,1.7114535567592657,0.42497421674530855,-0.14215542654339522,-0.12578958252514968,False,False
D9,correct_cd_modulated,39,102,5,3.170259025384158,0.6737557863284408,3.451523351191458,0.630735121867326,0.08623103039041798,0.0694842104441369,False,False
D9,correct_cd_modulated,39,102,10,6.284059188498657,0.7908599162878583,9.932914474919924,0.4463985536625559,0.09891742414338373,-0.04400316372754489,False,False
D9,correct_cd_modulated,40,117,1,1.1320703703162316,0.2873341556824106,2.005749179663721,0.15670385920292185,-0.09711790266662508,-0.12927093638543127,False,False
D9,correct_cd_modulated,40,117,2,2.1720115963921898,0.33756209574650875,2.769577977927775,0.25037662644936165,0.09268018802278172,0.07942926115191876,False,False
D9,correct_cd_modulated,40,117,5,6.6369205730792995,0.24907313607839554,10.583664863098953,0.0602889284345387,0.14960987273100088,0.22522755953811577,False,False
D9,correct_cd_modulated,40,117,10,29.29743583229845,0.0011150815296470107,29.39603004654855,0.001074699363449505,0.053841027633526654,0.03380166917753806,True,True
D9,correct_cd_modulated,41,82,1,0.21387980338778376,0.6437433014615601,0.5008714736545539,0.47911745432553177,-0.05015114216789927,-0.07674659019503652,False,False
D9,correct_cd_modulated,41,82,2,0.8523210884721947,0.6530114964728544,0.5008858054371236,0.7784559264619667,-0.0861110541562613,-0.0004079890710673424,False,False
D9,correct_cd_modulated,41,82,5,6.190723365730804,0.2881006447122786,4.31852581373032,0.504524681337235,-0.23905443613858732,-0.1944761687223414,False,False
D9,correct_cd_modulated,41,82,10,10.610580546354091,0.388650603396404,16.41579387677853,0.08833245562302083,0.018548371344753147,-0.07779330268442353,False,False
D9,correct_cd_modulated,42,81,1,3.552822679006743,0.05944424749798216,1.9098615863905246,0.1669786346761698,0.20561282690005178,0.15075245200854814,False,False
D9,correct_cd_modulated,42,81,2,4.696035626684629,0.09555838917606907,2.855983016423535,0.23979005526304853,0.11590323485242648,0.1054400078997264,False,False
D9,correct_cd_modulated,42,81,5,8.195219789048412,0.145799801768562,3.1384202303032502,0.6786552575519078,-0.034817356469389285,-0.04493140144678429,False,False
D9,correct_cd_modulated,42,81,10,11.689741722296251,0.30635743505681234,5.860761346637847,0.8268226064627162,-0.08494041170917341,-0.048649440824670716,False,False
D9,correct_cd_modulated,43,64,1,2.3839583560577267,0.12258657878335633,0.28663303050748923,0.5923862866881404,-0.1885635093857868,-0.06538399273636195,False,False
D9,correct_cd_modulated,43,64,2,2.5590235022721894,0.27817308499489024,0.5436059191266144,0.7620043919765809,0.050691335760071586,0.061415436546594294,False,False
D9,correct_cd_modulated,43,64,5,4.550280465602357,0.47318440079970214,2.134089762723305,0.8302973282268865,-0.0025186402525314436,-0.035740301370280655,False,False
D9,correct_cd_modulated,43,64,10,5.244250310124932,0.8742759475366307,4.651262625593527,0.9132246104148434,-0.05784569866674385,0.025121871821040417,False,False
D9,correct_cd_modulated,44,64,1,3.357826433421493,0.06688629616826947,0.36106151717475554,0.5479172863202533,-0.2237883332797095,-0.07338358446700295,False,False
D9,correct_cd_modulated,44,64,2,3.6971929169711113,0.15745801014965455,0.47915567965955624,0.7869600141242452,-0.07057784021471702,-0.04163399687230244,False,False
D9,correct_cd_modulated,44,64,5,4.904881597891037,0.42759862667180426,1.3100285384290478,0.9338963742132546,-0.05370093164628809,-0.014532512492383612,False,False
D9,correct_cd_modulated,44,64,10,6.997759108629551,0.7256564902755098,3.4322905256085208,0.9693475345451593,-0.015508531709017198,-0.055427558167078825,False,False
D9,correct_cd_modulated,45,83,1,0.12689869844633755,0.7216694982267435,0.24514235101314627,0.6205164600049774,-0.038404932046174116,-0.05337865058041167,False,False
D9,correct_cd_modulated,45,83,2,7.844649830721203,0.019795019459750374,4.4070651627640265,0.11041242773823035,-0.29767295961830054,-0.2185953961918251,True,False
D9,correct_cd_modulated,45,83,5,10.418764036825781,0.06420289635586074,11.040021105532237,0.050592231507581964,0.0698375991673743,0.05803163214929783,False,False
D9,correct_cd_modulated,45,83,10,11.472550570915661,0.3219052043715276,13.3659106501875,0.20392666802613346,-0.00230249401326038,0.03127131329284673,False,False
D9,correct_cd_modulated,46,115,1,0.45310686748546825,0.5008632332529703,1.8986195602309772,0.16823291557585862,0.0619599269288415,0.1268322071086027,False,False
D9,correct_cd_modulated,46,115,2,0.555189374933442,0.7576038256196106,2.5947599467035114,0.27324676981436546,0.029280132334183934,-0.07646202326134595,False,False
D9,correct_cd_modulated,46,115,5,3.1626757312536213,0.6749223794993373,2.9969900252402097,0.7004499146629418,0.1422072295619996,0.03784022444374111,False,False
D9,correct_cd_modulated,46,115,10,5.354806220298036,0.8662522506844155,7.08417054753647,0.7174755663334657,0.04566991001550609,0.11273211038796185,False,False
D9,correct_cd_modulated,47,102,1,0.5489506699513839,0.45874676704111605,0.07258861550997799,0.7876043850974366,-0.07229538770252907,-0.026289249487623793,False,False
D9,correct_cd_modulated,47,102,2,2.3330460278781193,0.31144796105032735,0.3682061844600269,0.8318500421301854,0.12968575540092925,0.052789599247814005,False,False
D9,correct_cd_modulated,47,102,5,2.812184891074013,0.7289139613365168,0.7547608746777916,0.9798286614216773,0.020531256416156433,0.05162794227816617,False,False
D9,correct_cd_modulated,47,102,10,4.581853119683861,0.9173064262841292,2.8697262852360645,0.9843256508697309,0.0016824096989446458,0.016032682152867277,False,False
D9,correct_cd_modulated,48,122,1,0.3811510355435997,0.5369878645139649,0.04006162335267464,0.8413601425371104,-0.055214161250919026,-0.017900542745143383,False,False
D9,correct_cd_modulated,48,122,2,2.0102791168390888,0.3659935537577774,2.26576318688647,0.32210374578766365,-0.1136782763444974,-0.13287195669613516,False,False
D9,correct_cd_modulated,48,122,5,2.4223515243499127,0.7881409549248426,2.3952053026722835,0.7921879310756219,-0.023902648434222625,-0.025085779829464125,False,False
D9,correct_cd_modulated,48,122,10,6.366889230700203,0.7835547600042996,8.66253392309039,0.5644014970828419,0.08473762790248392,0.08503556328174637,False,False
D9,correct_cd_modulated,49,97,1,0.5244782136721128,0.4689376298484019,0.03575468147360304,0.8500229973061006,0.07240955499330975,-0.01890595451867476,False,False
D9,correct_cd_modulated,49,97,2,2.255484561008888,0.32376339882120875,0.7525157032668821,0.6864253143324641,0.1308602267211809,0.08420648287288617,False,False
D9,correct_cd_modulated,49,97,5,7.481365181546818,0.18723020436451376,10.775956643204564,0.0560075746131955,-0.12134111046709074,-0.14325355677555576,False,False
D9,correct_cd_modulated,49,97,10,14.926797934695914,0.1347535513216096,14.205409878033427,0.16382672962138445,0.12035239219934976,0.06116582816253688,False,False
D9,correct_cd_modulated,50,83,1,0.23595304162172098,0.627144443790804,0.05347737517848581,0.8171192231183855,-0.05236862934904926,-0.024931215834405107,False,False
D9,correct_cd_modulated,50,83,2,6.149152021006428,0.04620921645124887,6.412617813133705,0.04050584855351347,-0.26055850098428035,-0.2702048925896019,True,True
D9,correct_cd_modulated,50,83,5,6.394743150592336,0.26968048332478345,6.56867624779478,0.2547442886112281,-0.029210072954478427,0.03301476825897924,False,False
D9,correct_cd_modulated,50,83,10,10.893411790712339,0.3658823414088601,11.460573477549715,0.3227777553036759,-0.14931871426209345,-0.044338667575577764,False,False
D9,correct_cd_modulated,51,59,1,0.18510632303668406,0.6670211814171371,0.2934931056125167,0.5879907126904234,0.054617736825299384,0.06877364227707448,False,False
D9,correct_cd_modulated,51,59,2,0.8174911954791313,0.6644832568637595,0.2955015057586128,0.8626461002053573,0.10007768270448017,-0.005639902895936888,False,False
D9,correct_cd_modulated,51,59,5,1.5249732259237785,0.9101700428896363,1.5943596352210252,0.9019305894662404,-0.048946264554077766,-0.06823084365907,False,False
D9,correct_cd_modulated,51,59,10,8.127590432277918,0.6163755634992087,8.290398893667579,0.6004942393741898,-0.21851551028731697,-0.20505897177449633,False,False
D9,correct_cd_modulated,52,87,1,1.117079237743103,0.2905482399335976,0.818951515562547,0.36548689645644483,-0.11138753316685114,-0.09537261518667062,False,False
D9,correct_cd_modulated,52,87,2,1.57139445493822,0.45580179344044613,0.9493145904355434,0.6220982159711717,0.07062093692905316,-0.03782963325954002,False,False
D9,correct_cd_modulated,52,87,5,3.6051688560370008,0.6075373788151885,2.426076620156322,0.787584575255455,0.053713700233797644,0.0132351267471537,False,False
D9,correct_cd_modulated,52,87,10,8.011633388929367,0.6277005477104224,10.772171761618232,0.375541316094403,0.0022709199498946744,0.0011759630145777627,False,False
D9,correct_cd_modulated,53,89,1,0.194951688478922,0.6588269320169362,0.5453786414755709,0.46021215126564097,-0.04602450614177101,-0.07697943150225553,False,False
D9,correct_cd_modulated,53,89,2,0.8511465843367274,0.6533950914468589,0.7415259027772905,0.690207534905931,0.08395766483815412,0.04590236385458967,False,False
D9,correct_cd_modulated,53,89,5,1.9085950733615609,0.8616426057801607,4.02713925121448,0.5455152178985351,-0.008145816475695877,-0.11278456576005624,False,False
D9,correct_cd_modulated,53,89,10,5.154086309052471,0.880649936597204,4.680517174453372,0.91147321525666,-0.014539998118355598,0.03561690623354627,False,False
D9,correct_cd_modulated,54,64,1,0.5443010913797497,0.4606556605346116,0.33691807269718127,0.5616135938176308,0.09010064968209425,0.07088763278590426,False,False
D9,correct_cd_modulated,54,64,2,0.8200677763179218,0.6636277606322145,0.7150519254839177,0.6994045402474021,0.06362162964030943,0.07450006811946763,False,False
D9,correct_cd_modulated,54,64,5,6.2813325985474915,0.27979847996765095,3.428318523589536,0.63426061045155,-0.03167904439305182,0.06494839604334676,False,False
D9,correct_cd_modulated,54,64,10,9.317800810445252,0.5022320556601174,6.306120925399901,0.7889220486684632,0.03735358499714089,-0.029181142364412153,False,False
D9,correct_cd_modulated,55,75,1,0.587770316172153,0.4432826211225913,1.2748623738545284,0.25885647993840344,0.08678480465946617,0.12781196664041644,False,False
D9,correct_cd_modulated,55,75,2,2.834092467209405,0.2424290391218642,2.336718654819904,0.31087656975130185,-0.16850836146387946,-0.11585594018552645,False,False
D9,correct_cd_modulated,55,75,5,6.033513983870984,0.3029715106143155,5.186709523355789,0.3935216494743715,0.056137532127048834,-0.02887054276691445,False,False
D9,correct_cd_modulated,55,75,10,12.240922761599538,0.2692560226187688,11.305159287938324,0.33424275711540163,0.13680827245757898,0.1811641197587524,False,False
D9,correct_cd_modulated,56,61,1,0.03782214851669805,0.84580070236401,0.0008443059677653368,0.9768191753643013,0.024300406063336902,-0.0036306999769526293,False,False
D9,correct_cd_modulated,56,61,2,1.5256472011999211,0.46634778633941276,1.0911531059758113,0.5795075701822044,0.15113559051683279,0.12937953093052604,False,False
D9,correct_cd_modulated,56,61,5,3.578428606423684,0.6115550247053034,5.14267308432627,0.3987176436751203,0.04489708367470195,0.10956432300935688,False,False
D9,correct_cd_modulated,56,61,10,7.131146938123474,0.713008594573953,9.214463102721064,0.5118785260786162,-0.09011608034605748,-0.1092727946946917,False,False
D9,correct_cd_modulated,57,86,1,7.911890516059321,0.004911092006953943,4.8306254117233856,0.027958486853520426,-0.2980979817017232,-0.23292740160432082,True,True
D9,correct_cd_modulated,57,86,2,8.333738892965265,0.015500710049164756,7.863886541728138,0.019605536642732346,0.06842696417747825,0.1834864428201284,True,True
D9,correct_cd_modulated,57,86,5,12.785109846243792,0.025477932860424324,9.18987997892396,0.10172598351794715,-0.14129960784592555,-0.0658444578970567,True,False
D9,correct_cd_modulated,57,86,10,17.72172016778159,0.05984322437824807,10.380720117125563,0.40774991392616533,0.003145530837307139,-0.06684846915168743,False,False
D9,correct_cd_modulated,58,104,1,0.059874483847373206,0.8066944339491913,0.12927180337925936,0.7191882559655313,0.023652110611579413,0.03475368926660927,False,False
D9,correct_cd_modulated,58,104,2,0.12108300755303893,0.941254702582885,0.19059903311665358,0.9091006030025915,-0.023797779488797164,0.023820844672132992,False,False
D9,correct_cd_modulated,58,104,5,3.0873692003432436,0.6865180386333294,1.0495575312599896,0.9584703992350347,-0.12858556371953783,-0.06560960875870173,False,False
D9,correct_cd_modulated,58,104,10,5.958881963450191,0.8187058861994772,4.569188298016302,0.9180399904601247,0.011420252750167838,0.07641469831331174,False,False
D9,correct_cd_modulated,59,85,1,3.1363174846796094,0.07656650082218985,0.6681336102198632,0.4137030731461365,0.1887472198750473,0.08711686000204023,False,False
D9,correct_cd_modulated,59,85,2,3.377602896728269,0.18474081275683463,0.8917810128424264,0.6402538719116031,0.052039784541479076,0.05010163357927632,False,False
D9,correct_cd_modulated,59,85,5,4.151690917276052,0.5277894629813027,1.3017706138275416,0.9347493787472594,0.08772784875607798,0.022167836761563562,False,False
D9,correct_cd_modulated,59,85,10,7.749492458351749,0.6532911238997294,3.651397941505007,0.9617060265675104,0.08653184899500582,0.034197337670199834,False,False
D9,correct_cd_modulated,60,78,1,0.0661430270533188,0.7970376094738331,0.9398295566688712,0.332321679173055,-0.028569004079376438,-0.10769055551605379,False,False
D9,correct_cd_modulated,60,78,2,0.3134153935215396,0.8549539280996818,0.9398492289432028,0.6250493861849273,0.054878507789854765,-0.0004894877046593224,False,False
D9,correct_cd_modulated,60,78,5,4.053464017694711,0.5417444246114782,3.0857654879976675,0.6867651480690724,-0.06805698654792318,0.040976923114900754,False,False
D9,correct_cd_modulated,60,78,10,16.282979773088645,0.09181326826244318,12.819380924828572,0.2339465185002978,-0.024631740010959826,-0.06618887508229752,False,False
D9,correct_cd_modulated,61,92,1,6.130065874681411,0.013290191917280647,6.919033549452693,0.008528305449283735,0.2539776067333843,0.2698271050657155,True,True
D9,correct_cd_modulated,61,92,2,6.1583557877361965,0.04599705557098688,7.8495298688221595,0.01974677811399983,-0.017158496110543247,0.09840581081017831,True,True
D9,correct_cd_modulated,61,92,5,11.260044989266648,0.0464609918877954,8.904113487913499,0.11295041409578,0.00935637300081299,-0.07377856730531061,True,False
D9,correct_cd_modulated,61,92,10,17.77945908721025,0.05879977643135492,14.590500970897963,0.1477199055536651,0.11015140082384679,0.09609832325506444,False,False
D9,correct_cd_modulated,62,94,1,0.3688927340645115,0.543608442376694,1.0101929812235801,0.3148566111266696,-0.061658361767061444,-0.10203381013280068,False,False
D9,correct_cd_modulated,62,94,2,0.3912834645425379,0.8223067878957994,1.0138835061526952,0.6023348536135449,-0.015108748830429796,0.006133924724188075,False,False
D9,correct_cd_modulated,62,94,5,10.37045882457566,0.06539369616864033,7.251460326454242,0.20260050571942967,0.23289053706961405,0.19280970322506225,False,False
D9,correct_cd_modulated,62,94,10,17.79373083764627,0.05854440195174104,12.776387765331577,0.2364443661676251,0.22189080946264364,0.13943550470144636,False,False
D9,correct_cd_modulated,63,107,1,0.15532809433879954,0.6934947685366801,5.12256436268109,0.023616692339302525,0.037572734344303235,0.21577022116821798,False,True
D9,correct_cd_modulated,63,107,2,0.21867533869018316,0.8964276702425455,6.618211572030222,0.03654884163084504,0.02388104766755461,0.11603903118831876,False,True
D9,correct_cd_modulated,63,107,5,3.573966254366688,0.6122263351854162,12.874711706650551,0.02458157473023259,-0.09854282582581134,-0.15749194823348503,False,True
D9,correct_cd_modulated,63,107,10,7.622443770517285,0.6656618973001515,13.774520732582593,0.18352707228298404,-0.07915123506071704,-0.08330511500741268,False,False
D9,correct_cd_modulated,64,92,1,0.527853399850956,0.4675107354219463,1.3447157886043135,0.24620403845210337,0.07452800865018654,0.11895374179769456,False,False
D9,correct_cd_modulated,64,92,2,1.2623744699668737,0.5319598645915877,1.3636228254872538,0.505700130547773,0.08743101966484058,-0.014027334387593045,False,False
D9,correct_cd_modulated,64,92,5,1.8914254381124473,0.8639552032364826,1.6211005240268557,0.8986859599030774,0.07087309395040509,0.05041185072092935,False,False
D9,correct_cd_modulated,64,92,10,10.217921552616199,0.42158693131169633,5.0719902780303165,0.8863173647698698,-0.18486649139587955,-0.13744767872504923,False,False
D9,correct_cd_modulated,65,82,1,2.8996016340805926,0.08860144654448288,6.140337951161732,0.01321320580603591,0.18465671620549823,0.26871510362644596,False,True
D9,correct_cd_modulated,65,82,2,6.194852450326945,0.04516529823527404,6.394495216145036,0.04087455208162294,0.19563324667292722,0.05433124893395709,True,True
D9,correct_cd_modulated,65,82,5,7.17289992032152,0.20809583430743572,8.442487761954508,0.1334765635430868,-0.0945793962360082,-0.08741743330739585,False,False
D9,correct_cd_modulated,65,82,10,9.751018591776,0.46260223989893423,11.704786156856935,0.3052998307782627,0.07173108065446004,0.07371554010392031,False,False
D9,correct_cd_modulated,66,87,1,6.297409528656359,0.012091454242966537,5.030540517572474,0.0249041249610632,-0.26446948191829295,-0.23637520670696766,True,True
D9,correct_cd_modulated,66,87,2,6.852019727148626,0.03251642724755299,5.549165006751643,0.062375512820330825,0.07802769162412099,0.07545383938445252,True,False
D9,correct_cd_modulated,66,87,5,9.431703662327093,0.09303521818376514,7.896895474699086,0.1620102101882127,0.05779014447511153,0.11283738467193569,False,False
D9,correct_cd_modulated,66,87,10,12.077647109900147,0.2798934897694798,9.117301251965285,0.5210086815243724,0.12055023147124197,-0.0035837582517225324,False,False
D9,correct_cd_modulated,67,105,1,1.038590587266073,0.30814949069880426,0.15238202554117666,0.6962693238201505,0.09805106662717364,0.03755752822914334,False,False
D9,correct_cd_modulated,67,105,2,1.8259082737516303,0.4013368670510308,0.17755906832652704,0.915047288004068,-0.08495854729318027,-0.01519268148507093,False,False
D9,correct_cd_modulated,67,105,5,5.546720192419771,0.3528500361501452,1.9772934389815882,0.8522779217696409,-0.13900155216621948,-0.10636902714954556,False,False
D9,correct_cd_modulated,67,105,10,7.316971701532371,0.6952201923015723,3.4000135204251603,0.9703847639155055,0.08798737202361359,-0.01046606699195659,False,False
D9,correct_cd_modulated,68,98,1,0.03475056627924924,0.8521193007413148,0.01923965768584207,0.8896816127770182,0.018546150183840003,0.013799758928413002,False,False
D9,correct_cd_modulated,68,98,2,1.2530695162982204,0.5344405617567709,0.8929847685861099,0.6398686332186905,-0.10924537967244966,-0.09251559749711138,False,False
D9,correct_cd_modulated,68,98,5,2.4615782100671066,0.7822700240068934,2.1871301841254622,0.822692745126534,-0.034556402057529426,0.03371268504849695,False,False
D9,correct_cd_modulated,68,98,10,9.512839119490831,0.48422008997840726,5.392832749027646,0.863440701919271,0.19529747814018183,0.13408484791038347,False,False
D9,correct_cd_modulated,69,73,1,0.5039262789512327,0.4777800107981822,0.21261153417581186,0.6447281654394288,-0.08140623884687397,-0.05287709616412765,False,False
D9,correct_cd_modulated,69,73,2,0.5041644001544433,0.777180851117249,0.21262843825589023,0.8991420760444468,-0.0017572604991087234,-0.0004682015890161423,False,False
D9,correct_cd_modulated,69,73,5,3.6567727171934523,0.5998097770297491,2.687567091137509,0.7480193291539596,-0.1815221193953501,-0.07117724174440587,False,False
D9,correct_cd_modulated,69,73,10,8.796892897135175,0.5514817013480428,7.503416990856524,0.6772165446161089,-0.09902224406636662,-0.06642133388759155,False,False
D9,correct_cd_modulated,70,133,1,1.4805015140948645,0.22369607225690458,0.053588628769461195,0.8169324609869668,-0.1043274731674553,-0.019848632147784404,False,False
D9,correct_cd_modulated,70,133,2,1.4850298585921102,0.4759155153348471,0.6173161966094238,0.7344318305927542,-0.005747945907676147,-0.06413241288070447,False,False
D9,correct_cd_modulated,70,133,5,6.97320299537175,0.22264087650362818,1.40075067412147,0.9242311394982595,0.058161253041952576,0.005611498321947554,False,False
D9,correct_cd_modulated,70,133,10,9.542653965292939,0.4814904356710439,4.629184946887937,0.9145342012212574,-0.036786342938017795,-0.11214115863118534,False,False
D9,correct_cd_modulated,71,76,1,0.07799982415875781,0.7800265111269554,0.21417409362082712,0.6435152796701562,-0.03141400771234205,0.05205470660776589,False,False
D9,correct_cd_modulated,71,76,2,0.45828670452569853,0.7952145295316664,0.3955288493104477,0.8205631348141329,0.06889971631845884,-0.047580197092590495,False,False
D9,correct_cd_modulated,71,76,5,6.142542726849816,0.2925949987939771,5.259950545600668,0.38498609450108,-0.13702061883453057,-0.1899024395153028,False,False
D9,correct_cd_modulated,71,76,10,10.477730369909105,0.399625666060759,18.299383004060044,0.050118632661028006,-0.09632505664438995,-0.09940067778285808,False,False
D9,correct_cd_modulated,72,91,1,2.514129933343056,0.11282989205530947,3.8961296048460397,0.048397482478628406,-0.16351324736302433,-0.20355219123612953,False,True
D9,correct_cd_modulated,72,91,2,2.9390937052640353,0.23002969892547576,3.896333871111921,0.14253510830391725,0.06685113527975271,-0.0014656529881678611,False,False
D9,correct_cd_modulated,72,91,5,4.2133786309531,0.5191215127077221,7.601078218459638,0.17963474567984195,-0.004061895272355834,0.1477032676684317,False,False
D9,correct_cd_modulated,72,91,10,10.3209726168179,0.4127988824322013,13.096938179048259,0.21830230021670793,0.06949728318125598,0.010091452483260144,False,False
D9,correct_cd_modulated,73,80,1,0.27936161817203664,0.5971199403087808,0.9255583999440057,0.3360197379154011,0.05800227055531346,0.10557559538448785,False,False
D9,correct_cd_modulated,73,80,2,0.28169829944566804,0.8686203334331373,1.137220650254521,0.5663118815149379,0.005271025542125541,-0.05016687932422274,False,False
D9,correct_cd_modulated,73,80,5,5.422778327781238,0.3664878335732795,3.190330422649697,0.6706692302560507,-0.13668522364584734,0.04903533300386792,False,False
D9,correct_cd_modulated,73,80,10,11.299586833522437,0.33465874887225233,12.416696826720354,0.2581357951114134,0.07543719747547084,0.13921569943148165,False,False
D9,correct_cd_modulated,74,96,1,0.03971504653403373,0.8420387615657176,0.5578016742737114,0.4551473398790803,0.020025837426154006,0.0750504075616538,False,False
D9,correct_cd_modulated,74,96,2,0.16340257016268536,0.921547197481471,0.8146743532391743,0.6654197884772379,0.03515428098581751,0.05066105504395686,False,False
D9,correct_cd_modulated,74,96,5,1.0411538718031397,0.9591786004232242,0.8828192953893407,0.9714529728323746,0.04155333062873977,-0.020852810597907282,False,False
D9,correct_cd_modulated,74,96,10,13.256186241568118,0.2096988151626079,14.592438679063918,0.14764231195340005,-0.06327204522933254,-0.15723715960706677,False,False
D9,correct_cd_modulated,75,98,1,0.6122267088719039,0.4339506446560727,0.025296035929600634,0.873631627171372,-0.07784468495388008,0.01582337293815464,False,False
D9,correct_cd_modulated,75,98,2,1.079917263802427,0.5827723600599027,0.09190665572739433,0.9550865370795435,0.06768647204042026,-0.025544318231997716,False,False
D9,correct_cd_modulated,75,98,5,1.2946688596338694,0.9354792924291944,1.0272106690458251,0.9603413211205479,0.032649257701350715,-0.041459189452013524,False,False
D9,correct_cd_modulated,75,98,10,6.8294208426031116,0.7414445722045067,9.443553688013658,0.49058827954618656,-0.05012555109454149,-0.11048293974892315,False,False
D9,correct_cd_modulated,76,95,1,0.032777601761947064,0.8563315832749485,0.09597590935835927,0.7567132119619531,-0.018285415960689975,-0.031289410057314206,False,False
D9,correct_cd_modulated,76,95,2,8.175044159629572,0.016780763475960914,1.6772763329011129,0.43229884180846234,0.2866595815041179,0.1263284007178947,True,False
